original_path,size_bytes,decision
A10_PTF_Rocket_selected/venv_rocket/lib/python3.12/site-packages/scipy/spatial/tests/data/pdist-euclidean-ml.txt,3041,excluded: virtual environment/cache/binary dependency
A10_PTF_Rocket_selected/venv_rocket/lib/python3.12/site-packages/scipy/spatial/tests/data/pdist-hamming-ml.txt,3041,excluded: virtual environment/cache/binary dependency
A10_PTF_Rocket_selected/venv_rocket/lib/python3.12/site-packages/scipy/spatial/tests/data/pdist-jaccard-ml.txt,3041,excluded: virtual environment/cache/binary dependency
A10_PTF_Rocket_selected/venv_rocket/lib/python3.12/site-packages/scipy/spatial/tests/data/pdist-jensenshannon-ml-iris.txt,172738,excluded: virtual environment/cache/binary dependency
A10_PTF_Rocket_selected/venv_rocket/lib/python3.12/site-packages/scipy/spatial/tests/data/pdist-jensenshannon-ml.txt,2818,excluded: virtual environment/cache/binary dependency
A10_PTF_Rocket_selected/venv_rocket/lib/python3.12/site-packages/scipy/spatial/tests/data/pdist-minkowski-3.2-ml-iris.txt,178801,excluded: virtual environment/cache/binary dependency
A10_PTF_Rocket_selected/venv_rocket/lib/python3.12/site-packages/scipy/spatial/tests/data/pdist-minkowski-3.2-ml.txt,3041,excluded: virtual environment/cache/binary dependency
A10_PTF_Rocket_selected/venv_rocket/lib/python3.12/site-packages/scipy/spatial/tests/data/pdist-minkowski-5.8-ml-iris.txt,178801,excluded: virtual environment/cache/binary dependency
A10_PTF_Rocket_selected/venv_rocket/lib/python3.12/site-packages/scipy/spatial/tests/data/pdist-seuclidean-ml-iris.txt,178801,excluded: virtual environment/cache/binary dependency
A10_PTF_Rocket_selected/venv_rocket/lib/python3.12/site-packages/scipy/spatial/tests/data/pdist-seuclidean-ml.txt,3041,excluded: virtual environment/cache/binary dependency
A10_PTF_Rocket_selected/venv_rocket/lib/python3.12/site-packages/scipy/spatial/tests/data/pdist-spearman-ml.txt,3041,excluded: virtual environment/cache/binary dependency
A10_PTF_Rocket_selected/venv_rocket/lib/python3.12/site-packages/scipy/spatial/tests/data/random-bool-data.txt,6000,excluded: virtual environment/cache/binary dependency
A10_PTF_Rocket_selected/venv_rocket/lib/python3.12/site-packages/scipy/spatial/tests/data/random-double-data.txt,75000,excluded: virtual environment/cache/binary dependency
A10_PTF_Rocket_selected/venv_rocket/lib/python3.12/site-packages/scipy/spatial/tests/data/random-int-data.txt,10266,excluded: virtual environment/cache/binary dependency
A10_PTF_Rocket_selected/venv_rocket/lib/python3.12/site-packages/scipy/spatial/tests/data/random-uint-data.txt,8711,excluded: virtual environment/cache/binary dependency
A10_PTF_Rocket_selected/venv_rocket/lib/python3.12/site-packages/scipy/spatial/tests/data/selfdual-4d-polytope.txt,480,excluded: virtual environment/cache/binary dependency
A10_PTF_Rocket_selected/venv_rocket/lib/python3.12/site-packages/scipy/spatial/tests/test_distance.py,84726,excluded: virtual environment/cache/binary dependency
A10_PTF_Rocket_selected/venv_rocket/lib/python3.12/site-packages/scipy/spatial/tests/test_hausdorff.py,8217,excluded: virtual environment/cache/binary dependency
A10_PTF_Rocket_selected/venv_rocket/lib/python3.12/site-packages/scipy/spatial/tests/test_kdtree.py,49340,excluded: virtual environment/cache/binary dependency
A10_PTF_Rocket_selected/venv_rocket/lib/python3.12/site-packages/scipy/spatial/tests/test_qhull.py,50121,excluded: virtual environment/cache/binary dependency
A10_PTF_Rocket_selected/venv_rocket/lib/python3.12/site-packages/scipy/spatial/tests/test_slerp.py,18455,excluded: virtual environment/cache/binary dependency
A10_PTF_Rocket_selected/venv_rocket/lib/python3.12/site-packages/scipy/spatial/tests/test_spherical_voronoi.py,14500,excluded: virtual environment/cache/binary dependency
A10_PTF_Rocket_selected/venv_rocket/lib/python3.12/site-packages/scipy/spatial/tests/test__plotutils.py,3814,excluded: virtual environment/cache/binary dependency
A10_PTF_Rocket_selected/venv_rocket/lib/python3.12/site-packages/scipy/spatial/tests/test__procrustes.py,4974,excluded: virtual environment/cache/binary dependency
A10_PTF_Rocket_selected/venv_rocket/lib/python3.12/site-packages/scipy/spatial/tests/__init__.py,0,excluded: virtual environment/cache/binary dependency
A10_PTF_Rocket_selected/venv_rocket/lib/python3.12/site-packages/scipy/spatial/tests/__pycache__/test_distance.cpython-312.pyc,130148,excluded: virtual environment/cache/binary dependency
A10_PTF_Rocket_selected/venv_rocket/lib/python3.12/site-packages/scipy/spatial/tests/__pycache__/test_hausdorff.cpython-312.pyc,10346,excluded: virtual environment/cache/binary dependency
A10_PTF_Rocket_selected/venv_rocket/lib/python3.12/site-packages/scipy/spatial/tests/__pycache__/test_kdtree.cpython-312.pyc,97303,excluded: virtual environment/cache/binary dependency
A10_PTF_Rocket_selected/venv_rocket/lib/python3.12/site-packages/scipy/spatial/tests/__pycache__/test_qhull.cpython-312.pyc,68616,excluded: virtual environment/cache/binary dependency
A10_PTF_Rocket_selected/venv_rocket/lib/python3.12/site-packages/scipy/spatial/tests/__pycache__/test_slerp.cpython-312.pyc,21255,excluded: virtual environment/cache/binary dependency
A10_PTF_Rocket_selected/venv_rocket/lib/python3.12/site-packages/scipy/spatial/tests/__pycache__/test_spherical_voronoi.cpython-312.pyc,24187,excluded: virtual environment/cache/binary dependency
A10_PTF_Rocket_selected/venv_rocket/lib/python3.12/site-packages/scipy/spatial/tests/__pycache__/test__plotutils.cpython-312.pyc,4759,excluded: virtual environment/cache/binary dependency
A10_PTF_Rocket_selected/venv_rocket/lib/python3.12/site-packages/scipy/spatial/tests/__pycache__/test__procrustes.cpython-312.pyc,6465,excluded: virtual environment/cache/binary dependency
A10_PTF_Rocket_selected/venv_rocket/lib/python3.12/site-packages/scipy/spatial/tests/__pycache__/__init__.cpython-312.pyc,194,excluded: virtual environment/cache/binary dependency
A10_PTF_Rocket_selected/venv_rocket/lib/python3.12/site-packages/scipy/spatial/transform/rotation.py,556,excluded: virtual environment/cache/binary dependency
A10_PTF_Rocket_selected/venv_rocket/lib/python3.12/site-packages/scipy/spatial/transform/tests/test_rigid_transform.py,59088,excluded: virtual environment/cache/binary dependency
A10_PTF_Rocket_selected/venv_rocket/lib/python3.12/site-packages/scipy/spatial/transform/tests/test_rotation.py,115498,excluded: virtual environment/cache/binary dependency
A10_PTF_Rocket_selected/venv_rocket/lib/python3.12/site-packages/scipy/spatial/transform/tests/test_rotation_groups.py,5552,excluded: virtual environment/cache/binary dependency
A10_PTF_Rocket_selected/venv_rocket/lib/python3.12/site-packages/scipy/spatial/transform/tests/test_rotation_spline.py,5886,excluded: virtual environment/cache/binary dependency
A10_PTF_Rocket_selected/venv_rocket/lib/python3.12/site-packages/scipy/spatial/transform/tests/__init__.py,0,excluded: virtual environment/cache/binary dependency
A10_PTF_Rocket_selected/venv_rocket/lib/python3.12/site-packages/scipy/spatial/transform/tests/__pycache__/test_rigid_transform.cpython-312.pyc,95556,excluded: virtual environment/cache/binary dependency
A10_PTF_Rocket_selected/venv_rocket/lib/python3.12/site-packages/scipy/spatial/transform/tests/__pycache__/test_rotation.cpython-312.pyc,201952,excluded: virtual environment/cache/binary dependency
A10_PTF_Rocket_selected/venv_rocket/lib/python3.12/site-packages/scipy/spatial/transform/tests/__pycache__/test_rotation_groups.cpython-312.pyc,12144,excluded: virtual environment/cache/binary dependency
A10_PTF_Rocket_selected/venv_rocket/lib/python3.12/site-packages/scipy/spatial/transform/tests/__pycache__/test_rotation_spline.cpython-312.pyc,10536,excluded: virtual environment/cache/binary dependency
A10_PTF_Rocket_selected/venv_rocket/lib/python3.12/site-packages/scipy/spatial/transform/tests/__pycache__/__init__.cpython-312.pyc,204,excluded: virtual environment/cache/binary dependency
A10_PTF_Rocket_selected/venv_rocket/lib/python3.12/site-packages/scipy/spatial/transform/_rigid_transform.py,71755,excluded: virtual environment/cache/binary dependency
A10_PTF_Rocket_selected/venv_rocket/lib/python3.12/site-packages/scipy/spatial/transform/_rigid_transform_cy.cpython-312-x86_64-linux-gnu.so,241376,excluded: virtual environment/cache/binary dependency
A10_PTF_Rocket_selected/venv_rocket/lib/python3.12/site-packages/scipy/spatial/transform/_rigid_transform_xp.py,16512,excluded: virtual environment/cache/binary dependency
A10_PTF_Rocket_selected/venv_rocket/lib/python3.12/site-packages/scipy/spatial/transform/_rotation.py,107354,excluded: virtual environment/cache/binary dependency
A10_PTF_Rocket_selected/venv_rocket/lib/python3.12/site-packages/scipy/spatial/transform/_rotation_cy.cpython-312-x86_64-linux-gnu.so,573712,excluded: virtual environment/cache/binary dependency
A10_PTF_Rocket_selected/venv_rocket/lib/python3.12/site-packages/scipy/spatial/transform/_rotation_groups.py,4422,excluded: virtual environment/cache/binary dependency
A10_PTF_Rocket_selected/venv_rocket/lib/python3.12/site-packages/scipy/spatial/transform/_rotation_spline.py,14244,excluded: virtual environment/cache/binary dependency
A10_PTF_Rocket_selected/venv_rocket/lib/python3.12/site-packages/scipy/spatial/transform/_rotation_xp.py,44173,excluded: virtual environment/cache/binary dependency
A10_PTF_Rocket_selected/venv_rocket/lib/python3.12/site-packages/scipy/spatial/transform/__init__.py,826,excluded: virtual environment/cache/binary dependency
A10_PTF_Rocket_selected/venv_rocket/lib/python3.12/site-packages/scipy/spatial/transform/__pycache__/rotation.cpython-312.pyc,716,excluded: virtual environment/cache/binary dependency
A10_PTF_Rocket_selected/venv_rocket/lib/python3.12/site-packages/scipy/spatial/transform/__pycache__/_rigid_transform.cpython-312.pyc,76595,excluded: virtual environment/cache/binary dependency
A10_PTF_Rocket_selected/venv_rocket/lib/python3.12/site-packages/scipy/spatial/transform/__pycache__/_rigid_transform_xp.cpython-312.pyc,22650,excluded: virtual environment/cache/binary dependency
A10_PTF_Rocket_selected/venv_rocket/lib/python3.12/site-packages/scipy/spatial/transform/__pycache__/_rotation.cpython-312.pyc,112916,excluded: virtual environment/cache/binary dependency
A10_PTF_Rocket_selected/venv_rocket/lib/python3.12/site-packages/scipy/spatial/transform/__pycache__/_rotation_groups.cpython-312.pyc,7033,excluded: virtual environment/cache/binary dependency
A10_PTF_Rocket_selected/venv_rocket/lib/python3.12/site-packages/scipy/spatial/transform/__pycache__/_rotation_spline.cpython-312.pyc,19124,excluded: virtual environment/cache/binary dependency
A10_PTF_Rocket_selected/venv_rocket/lib/python3.12/site-packages/scipy/spatial/transform/__pycache__/_rotation_xp.cpython-312.pyc,50426,excluded: virtual environment/cache/binary dependency
A10_PTF_Rocket_selected/venv_rocket/lib/python3.12/site-packages/scipy/spatial/transform/__pycache__/__init__.cpython-312.pyc,1040,excluded: virtual environment/cache/binary dependency
A10_PTF_Rocket_selected/venv_rocket/lib/python3.12/site-packages/scipy/spatial/_ckdtree.cpython-312-x86_64-linux-gnu.so,758504,excluded: virtual environment/cache/binary dependency
A10_PTF_Rocket_selected/venv_rocket/lib/python3.12/site-packages/scipy/spatial/_distance_pybind.cpython-312-x86_64-linux-gnu.so,616192,excluded: virtual environment/cache/binary dependency
A10_PTF_Rocket_selected/venv_rocket/lib/python3.12/site-packages/scipy/spatial/_distance_wrap.cpython-312-x86_64-linux-gnu.so,120824,excluded: virtual environment/cache/binary dependency
A10_PTF_Rocket_selected/venv_rocket/lib/python3.12/site-packages/scipy/spatial/_geometric_slerp.py,8619,excluded: virtual environment/cache/binary dependency
A10_PTF_Rocket_selected/venv_rocket/lib/python3.12/site-packages/scipy/spatial/_hausdorff.cpython-312-x86_64-linux-gnu.so,90664,excluded: virtual environment/cache/binary dependency
A10_PTF_Rocket_selected/venv_rocket/lib/python3.12/site-packages/scipy/spatial/_kdtree.py,33717,excluded: virtual environment/cache/binary dependency
A10_PTF_Rocket_selected/venv_rocket/lib/python3.12/site-packages/scipy/spatial/_plotutils.py,7067,excluded: virtual environment/cache/binary dependency
A10_PTF_Rocket_selected/venv_rocket/lib/python3.12/site-packages/scipy/spatial/_procrustes.py,4427,excluded: virtual environment/cache/binary dependency
A10_PTF_Rocket_selected/venv_rocket/lib/python3.12/site-packages/scipy/spatial/_qhull.cpython-312-x86_64-linux-gnu.so,931216,excluded: virtual environment/cache/binary dependency
A10_PTF_Rocket_selected/venv_rocket/lib/python3.12/site-packages/scipy/spatial/_qhull.pyi,5954,excluded: virtual environment/cache/binary dependency
A10_PTF_Rocket_selected/venv_rocket/lib/python3.12/site-packages/scipy/spatial/_spherical_voronoi.py,13518,excluded: virtual environment/cache/binary dependency
A10_PTF_Rocket_selected/venv_rocket/lib/python3.12/site-packages/scipy/spatial/_voronoi.cpython-312-x86_64-linux-gnu.so,82144,excluded: virtual environment/cache/binary dependency
A10_PTF_Rocket_selected/venv_rocket/lib/python3.12/site-packages/scipy/spatial/_voronoi.pyi,126,excluded: virtual environment/cache/binary dependency
A10_PTF_Rocket_selected/venv_rocket/lib/python3.12/site-packages/scipy/spatial/__init__.py,3752,excluded: virtual environment/cache/binary dependency
A10_PTF_Rocket_selected/venv_rocket/lib/python3.12/site-packages/scipy/spatial/__pycache__/ckdtree.cpython-312.pyc,676,excluded: virtual environment/cache/binary dependency
A10_PTF_Rocket_selected/venv_rocket/lib/python3.12/site-packages/scipy/spatial/__pycache__/distance.cpython-312.pyc,100344,excluded: virtual environment/cache/binary dependency
A10_PTF_Rocket_selected/venv_rocket/lib/python3.12/site-packages/scipy/spatial/__pycache__/kdtree.cpython-312.pyc,753,excluded: virtual environment/cache/binary dependency
A10_PTF_Rocket_selected/venv_rocket/lib/python3.12/site-packages/scipy/spatial/__pycache__/qhull.cpython-312.pyc,738,excluded: virtual environment/cache/binary dependency
A10_PTF_Rocket_selected/venv_rocket/lib/python3.12/site-packages/scipy/spatial/__pycache__/_geometric_slerp.cpython-312.pyc,10064,excluded: virtual environment/cache/binary dependency
A10_PTF_Rocket_selected/venv_rocket/lib/python3.12/site-packages/scipy/spatial/__pycache__/_kdtree.cpython-312.pyc,39806,excluded: virtual environment/cache/binary dependency
A10_PTF_Rocket_selected/venv_rocket/lib/python3.12/site-packages/scipy/spatial/__pycache__/_plotutils.cpython-312.pyc,9445,excluded: virtual environment/cache/binary dependency
A10_PTF_Rocket_selected/venv_rocket/lib/python3.12/site-packages/scipy/spatial/__pycache__/_procrustes.cpython-312.pyc,5188,excluded: virtual environment/cache/binary dependency
A10_PTF_Rocket_selected/venv_rocket/lib/python3.12/site-packages/scipy/spatial/__pycache__/_spherical_voronoi.cpython-312.pyc,15660,excluded: virtual environment/cache/binary dependency
A10_PTF_Rocket_selected/venv_rocket/lib/python3.12/site-packages/scipy/spatial/__pycache__/__init__.cpython-312.pyc,4076,excluded: virtual environment/cache/binary dependency
A10_PTF_Rocket_selected/venv_rocket/lib/python3.12/site-packages/scipy/special/add_newdocs.py,436,excluded: virtual environment/cache/binary dependency
A10_PTF_Rocket_selected/venv_rocket/lib/python3.12/site-packages/scipy/special/basic.py,1546,excluded: virtual environment/cache/binary dependency
A10_PTF_Rocket_selected/venv_rocket/lib/python3.12/site-packages/scipy/special/cython_special.cpython-312-x86_64-linux-gnu.so,2462768,excluded: virtual environment/cache/binary dependency
A10_PTF_Rocket_selected/venv_rocket/lib/python3.12/site-packages/scipy/special/cython_special.pxd,16521,excluded: virtual environment/cache/binary dependency
A10_PTF_Rocket_selected/venv_rocket/lib/python3.12/site-packages/scipy/special/cython_special.pyi,58,excluded: virtual environment/cache/binary dependency
A10_PTF_Rocket_selected/venv_rocket/lib/python3.12/site-packages/scipy/special/orthogonal.py,1724,excluded: virtual environment/cache/binary dependency
A10_PTF_Rocket_selected/venv_rocket/lib/python3.12/site-packages/scipy/special/sf_error.py,573,excluded: virtual environment/cache/binary dependency
A10_PTF_Rocket_selected/venv_rocket/lib/python3.12/site-packages/scipy/special/specfun.py,552,excluded: virtual environment/cache/binary dependency
A10_PTF_Rocket_selected/venv_rocket/lib/python3.12/site-packages/scipy/special/spfun_stats.py,535,excluded: virtual environment/cache/binary dependency
